chrom	start	end	nSites	recombRate	CI95LO	CI95HI
b'HemMar#1#scaffold_1'	109940000	109986000	461	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	109986000	110032000	498	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	110032000	110078000	480	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	110078000	110124000	195	6.524925431476818e-10	3.0062610715962433e-10	1.0043589791357392e-09
b'HemMar#1#scaffold_1'	110170000	110216000	170	6.152701156162912e-10	2.6340367962823375e-10	9.671365516043486e-10
b'HemMar#1#scaffold_1'	110216000	110262000	118	4.1192403652866187e-10	6.005760054060441e-11	7.637904725167193e-10
b'HemMar#1#scaffold_1'	110262000	110308000	206	1.898892264765627e-10	0	5.417556624646201e-10
b'HemMar#1#scaffold_1'	110308000	110354000	406	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	110354000	110400000	104	7.800867112474801e-10	4.282202752594227e-10	1.1319531472355376e-09
b'HemMar#1#scaffold_1'	110400000	110446000	192	1.9746062085009055e-09	8.167928744047585e-10	3.1324195425970525e-09
b'HemMar#1#scaffold_1'	110446000	110492000	403	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	110492000	110538000	272	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	110538000	110584000	424	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	110584000	110630000	225	3.514739346873618e-10	0	7.033403706754192e-10
b'HemMar#1#scaffold_1'	110676000	110722000	74	5.951190796001392e-10	2.432526436120817e-10	9.469855155881966e-10
b'HemMar#1#scaffold_1'	110722000	110768000	206	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	110768000	110814000	538	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	110814000	110860000	482	8.257493184240326e-11	0	4.3444136783046066e-10
b'HemMar#1#scaffold_1'	110860000	110906000	153	4.715330445538925e-10	1.196666085658351e-10	8.2339948054195e-10
b'HemMar#1#scaffold_1'	110906000	110952000	500	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	110952000	110998000	206	2.0945748776286646e-10	0	5.613239237509239e-10
b'HemMar#1#scaffold_1'	110998000	111044000	373	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	111044000	111090000	208	3.90539381933669e-10	3.8672945945611545e-11	7.424058179217264e-10
b'HemMar#1#scaffold_1'	111090000	111136000	272	5.890321542991094e-10	2.371657183110519e-10	9.408985902871668e-10
b'HemMar#1#scaffold_1'	111136000	111182000	173	2.64007263875811e-10	0	6.158736998638684e-10
b'HemMar#1#scaffold_1'	111182000	111228000	217	4.340832189241566e-10	8.221678293609912e-11	7.85949654912214e-10
b'HemMar#1#scaffold_1'	111228000	111274000	134	6.900469418405849e-10	3.381805058525275e-10	1.0419133778286423e-09
b'HemMar#1#scaffold_1'	111274000	111320000	176	5.760687448607745e-10	2.2420230887271703e-10	9.279351808488319e-10
b'HemMar#1#scaffold_1'	111320000	111366000	202	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	111366000	111412000	218	5.967181670773599e-10	2.448517310893024e-10	9.485846030654173e-10
b'HemMar#1#scaffold_1'	111412000	111458000	214	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	111458000	111504000	247	1.3007901730104967e-10	0	4.819454532891071e-10
b'HemMar#1#scaffold_1'	111504000	111550000	233	2.922291071860154e-10	0	6.440955431740728e-10
b'HemMar#1#scaffold_1'	111550000	111596000	96	9.37632472781392e-10	5.857660367933345e-10	1.2894989087694494e-09
b'HemMar#1#scaffold_1'	111596000	111642000	111	4.1186928061262965e-10	6.00028446245722e-11	7.637357166006871e-10
b'HemMar#1#scaffold_1'	111642000	111688000	98	1.182515247090282e-10	0	4.701179606970856e-10
b'HemMar#1#scaffold_1'	111688000	111734000	273	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	111734000	111780000	75	7.343597236754293e-10	3.8249328768737187e-10	1.0862261596634867e-09
b'HemMar#1#scaffold_1'	111872000	111918000	86	6.226945883720821e-10	2.7082815238402465e-10	9.745610243601395e-10
b'HemMar#1#scaffold_1'	111918000	111964000	162	8.312596499728935e-12	0	3.6017903248778634e-10
b'HemMar#1#scaffold_1'	111964000	112010000	505	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	112010000	112056000	359	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	112056000	112102000	249	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	112102000	112148000	328	1.5620471363734025e-11	0	3.6748690735179143e-10
b'HemMar#1#scaffold_1'	112148000	112194000	649	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	112194000	112240000	280	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	112240000	112286000	738	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	112286000	112332000	762	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	112332000	112378000	262	2.743649358982644e-10	0	6.262313718863218e-10
b'HemMar#1#scaffold_1'	112378000	112424000	427	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	112424000	112470000	188	1.4462691263899632e-10	0	4.964933486270537e-10
b'HemMar#1#scaffold_1'	112470000	112516000	189	1.9950025724937894e-09	8.371892383976424e-10	3.1528159065899364e-09
b'HemMar#1#scaffold_1'	112516000	112562000	267	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	112562000	112608000	121	1.0283333239979436e-10	0	4.5469976838785177e-10
b'HemMar#1#scaffold_1'	112608000	112654000	63	8.664199345971657e-10	5.145534986091083e-10	1.2182863705852231e-09
b'HemMar#1#scaffold_1'	112654000	112700000	127	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	112700000	112746000	111	5.102203538859543e-10	1.5835391789789688e-10	8.620867898740117e-10
b'HemMar#1#scaffold_1'	112746000	112792000	91	4.4663134231697706e-10	9.47649063289196e-11	7.984977783050345e-10
b'HemMar#1#scaffold_1'	112792000	112838000	254	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	112838000	112884000	274	2.3400531647185666e-10	0	5.858717524599141e-10
b'HemMar#1#scaffold_1'	112884000	112930000	280	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	112930000	112976000	1190	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	112976000	113022000	629	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	113022000	113068000	402	8.182080330473738e-11	0	4.336872392927948e-10
b'HemMar#1#scaffold_1'	113068000	113114000	547	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	113114000	113160000	775	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	113160000	113206000	736	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	113206000	113252000	857	3.4067846839497774e-11	0	3.859342828275552e-10
b'HemMar#1#scaffold_1'	113252000	113298000	650	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	113298000	113344000	946	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	113344000	113390000	511	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	113390000	113436000	646	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	113436000	113482000	734	1.6453616370827652e-10	0	5.164025996963339e-10
b'HemMar#1#scaffold_1'	113482000	113528000	573	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	113528000	113574000	593	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	113574000	113620000	306	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	113620000	113666000	434	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	113666000	113712000	617	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	113712000	113758000	341	1.2605971833520913e-10	0	4.779261543232665e-10
b'HemMar#1#scaffold_1'	113758000	113804000	322	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	113804000	113850000	564	1.5171297236080064e-10	0	5.03579408348858e-10
b'HemMar#1#scaffold_1'	113850000	113896000	445	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	113896000	113942000	242	1.515356061386731e-10	0	5.034020421267305e-10
b'HemMar#1#scaffold_1'	113942000	113988000	336	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	113988000	114034000	494	4.059883188309404e-11	0	3.9246526787115144e-10
b'HemMar#1#scaffold_1'	114034000	114080000	207	4.2961685400859484e-10	7.775041802053738e-11	7.814832899966522e-10
b'HemMar#1#scaffold_1'	114218000	114264000	88	4.64183726976969e-10	1.1231729098891154e-10	8.160501629650264e-10
b'HemMar#1#scaffold_1'	114264000	114310000	368	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	114310000	114356000	184	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	114356000	114402000	404	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	114402000	114448000	161	3.4065201838858926e-10	0	6.925184543766467e-10
b'HemMar#1#scaffold_1'	114448000	114494000	198	3.485510424166587e-10	0	7.004174784047161e-10
b'HemMar#1#scaffold_1'	114494000	114540000	70	6.214388526977453e-10	2.695724167096878e-10	9.733052886858027e-10
b'HemMar#1#scaffold_1'	114540000	114586000	174	4.145675662630601e-10	6.270113027500262e-11	7.664340022511175e-10
b'HemMar#1#scaffold_1'	114586000	114632000	262	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	114632000	114678000	256	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	114678000	114724000	162	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	114724000	114770000	386	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	114770000	114816000	722	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	114816000	114862000	394	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	114862000	114908000	103	4.968899724456629e-10	1.4502353645760542e-10	8.487564084337203e-10
b'HemMar#1#scaffold_1'	114908000	114954000	95	3.711081178019866e-10	1.9241681813929138e-11	7.22974553790044e-10
b'HemMar#1#scaffold_1'	114954000	115000000	495	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	115000000	115046000	287	3.7590194456832855e-10	2.4035508580271097e-11	7.27768380556386e-10
b'HemMar#1#scaffold_1'	115046000	115092000	669	4.747359818773946e-11	0	3.9934003417579686e-10
b'HemMar#1#scaffold_1'	115092000	115138000	285	1.1094730023942524e-10	0	4.6281373622748264e-10
b'HemMar#1#scaffold_1'	115138000	115184000	204	2.8751154757319896e-11	0	3.806175907453773e-10
b'HemMar#1#scaffold_1'	115184000	115230000	359	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	115276000	115322000	137	6.81332591486343e-10	3.294661554982855e-10	1.0331990274744004e-09
b'HemMar#1#scaffold_1'	115322000	115368000	239	2.870433998441498e-10	0	6.389098358322072e-10
b'HemMar#1#scaffold_1'	115368000	115414000	62	9.473177206820623e-10	5.954512846940049e-10	1.2991841566701197e-09
b'HemMar#1#scaffold_1'	115414000	115460000	190	7.226793588341504e-11	0	4.2413437187147245e-10
b'HemMar#1#scaffold_1'	115460000	115506000	418	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	115506000	115552000	115	7.412104786520821e-11	0	4.259874838532656e-10
b'HemMar#1#scaffold_1'	115552000	115598000	277	6.338674103208698e-11	0	4.152531770201444e-10
b'HemMar#1#scaffold_1'	115598000	115644000	516	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	115644000	115690000	592	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	115690000	115736000	411	3.8236597246743617e-11	0	3.90103033234801e-10
b'HemMar#1#scaffold_1'	115736000	115782000	283	2.756778278377851e-11	0	3.794342187718359e-10
b'HemMar#1#scaffold_1'	115782000	115828000	258	1.1723521196165537e-10	0	4.691016479497128e-10
b'HemMar#1#scaffold_1'	115828000	115874000	66	7.885573440931086e-10	4.3669090810505116e-10	1.140423780081166e-09
b'HemMar#1#scaffold_1'	115874000	115920000	306	4.0613644356860757e-10	5.4270007580550116e-11	7.58002879556665e-10
b'HemMar#1#scaffold_1'	115920000	115966000	225	1.8551863073178673e-10	0	5.373850667198441e-10
b'HemMar#1#scaffold_1'	115966000	116012000	192	6.325854393692261e-10	2.8071900338116867e-10	9.844518753572835e-10
b'HemMar#1#scaffold_1'	116012000	116058000	346	1.2948206261530473e-12	0	3.5316125661421045e-10
b'HemMar#1#scaffold_1'	116058000	116104000	267	1.2278834914008067e-09	8.760170554127493e-10	1.5797499273888641e-09
b'HemMar#1#scaffold_1'	116150000	116196000	210	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	116196000	116242000	306	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	116242000	116288000	311	9.144195457428774e-11	0	4.4330839056234515e-10
b'HemMar#1#scaffold_1'	116288000	116334000	288	1.2488235877597727e-10	0	4.767487947640347e-10
b'HemMar#1#scaffold_1'	116334000	116380000	394	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	116380000	116426000	407	6.271751254070874e-10	2.7530868941902997e-10	9.790415613951448e-10
b'HemMar#1#scaffold_1'	116426000	116472000	540	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	116472000	116518000	486	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	116518000	116564000	411	3.541924048715449e-10	2.3259688834874484e-12	7.060588408596023e-10
b'HemMar#1#scaffold_1'	116564000	116610000	323	6.440274932581979e-10	2.921610572701405e-10	9.958939292462553e-10
b'HemMar#1#scaffold_1'	116610000	116656000	164	4.160272945657516e-10	6.416085857769413e-11	7.67893730553809e-10
b'HemMar#1#scaffold_1'	116656000	116702000	352	2.973512547194678e-10	0	6.492176907075252e-10
b'HemMar#1#scaffold_1'	116702000	116748000	268	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	116748000	116794000	683	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	116794000	116840000	358	9.206939295329126e-11	0	4.4393582894134867e-10
b'HemMar#1#scaffold_1'	116840000	116886000	390	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	116886000	116932000	496	1.607990187568136e-10	0	5.12665454744871e-10
b'HemMar#1#scaffold_1'	116932000	116978000	785	4.2091158970962093e-14	0	3.5190852714702837e-10
b'HemMar#1#scaffold_1'	116978000	117024000	341	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	117024000	117070000	355	8.498805727130133e-11	0	4.3685449325935873e-10
b'HemMar#1#scaffold_1'	117070000	117116000	659	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	117116000	117162000	453	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	117162000	117208000	283	2.0137379672386523e-10	0	5.532402327119226e-10
b'HemMar#1#scaffold_1'	117208000	117254000	749	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	117254000	117300000	295	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	117300000	117346000	744	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	117346000	117392000	780	5.544627429109908e-11	0	4.073127102791565e-10
b'HemMar#1#scaffold_1'	117392000	117438000	667	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	117438000	117484000	530	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	117484000	117530000	326	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	117530000	117576000	283	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	117576000	117622000	269	1.6965319607299345e-11	0	3.6883175559535675e-10
b'HemMar#1#scaffold_1'	117622000	117668000	644	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	117668000	117714000	746	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	117714000	117760000	991	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	117760000	117806000	507	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	117806000	117852000	483	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	117852000	117898000	620	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	117898000	117944000	963	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	117944000	117990000	499	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	117990000	118036000	389	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	118036000	118082000	607	9.037007684389907e-10	5.518343324509333e-10	1.255567204427048e-09
b'HemMar#1#scaffold_1'	118082000	118128000	395	4.391016906400154e-11	0	3.9577660505205895e-10
b'HemMar#1#scaffold_1'	118128000	118174000	365	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	118174000	118220000	342	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	118220000	118266000	294	2.9579150099358405e-11	0	3.814455860874158e-10
b'HemMar#1#scaffold_1'	118266000	118312000	450	3.7175191392050204e-11	0	3.890416273801076e-10
b'HemMar#1#scaffold_1'	118312000	118358000	696	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	118358000	118404000	718	7.079446491944487e-11	0	4.2266090090750227e-10
b'HemMar#1#scaffold_1'	118404000	118450000	625	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	118450000	118496000	466	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	118496000	118542000	507	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	118542000	118588000	282	4.096994432341806e-10	5.7833007246123125e-11	7.61565879222238e-10
b'HemMar#1#scaffold_1'	118588000	118634000	161	4.3006112848024374e-10	7.819469249218628e-11	7.819275644683011e-10
b'HemMar#1#scaffold_1'	118634000	118680000	90	4.997851646647262e-10	1.4791872867666872e-10	8.516516006527836e-10
b'HemMar#1#scaffold_1'	118680000	118726000	252	2.136487847237724e-10	0	5.655152207118298e-10
b'HemMar#1#scaffold_1'	118726000	118772000	194	3.866875716521619e-10	3.482113566410447e-11	7.385540076402193e-10
b'HemMar#1#scaffold_1'	118772000	118818000	416	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	118818000	118864000	259	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	118864000	118910000	257	3.0201946497255927e-10	0	6.538859009606167e-10
b'HemMar#1#scaffold_1'	118910000	118956000	624	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	118956000	119002000	282	7.619747809277933e-11	0	4.2806391408083673e-10
b'HemMar#1#scaffold_1'	119002000	119048000	480	1.692559089411634e-10	0	5.211223449292208e-10
b'HemMar#1#scaffold_1'	119048000	119094000	334	1.1719699018497413e-10	0	4.690634261730315e-10
b'HemMar#1#scaffold_1'	119094000	119140000	115	6.827362754985075e-10	3.308698395104501e-10	1.034602711486565e-09
b'HemMar#1#scaffold_1'	119140000	119186000	251	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	119232000	119278000	208	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	119278000	119324000	190	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	119324000	119370000	159	3.032988208459689e-10	0	6.551652568340263e-10
b'HemMar#1#scaffold_1'	119370000	119416000	412	3.947236311640982e-11	0	3.913387991044672e-10
b'HemMar#1#scaffold_1'	119416000	119462000	302	1.628084535106514e-10	0	5.146748894987088e-10
b'HemMar#1#scaffold_1'	119462000	119508000	640	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	119508000	119554000	583	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	119554000	119600000	355	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	119600000	119646000	448	6.03485392440928e-11	0	4.122149752321502e-10
b'HemMar#1#scaffold_1'	119646000	119692000	381	2.313461115144377e-10	0	5.832125475024951e-10
b'HemMar#1#scaffold_1'	119692000	119738000	549	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	119738000	119784000	334	4.90686058123927e-11	0	4.009350418004501e-10
b'HemMar#1#scaffold_1'	119784000	119830000	235	2.777391887003382e-10	0	6.296056246883956e-10
b'HemMar#1#scaffold_1'	119830000	119876000	243	8.146005844617276e-11	0	4.3332649443423017e-10
b'HemMar#1#scaffold_1'	119876000	119922000	454	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	119922000	119968000	382	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	119968000	120014000	271	2.1606384271441295e-10	0	5.679302787024704e-10
b'HemMar#1#scaffold_1'	120014000	120060000	307	5.659851054768101e-11	0	4.084649465357384e-10
b'HemMar#1#scaffold_1'	120060000	120106000	552	1.5145920091455484e-11	0	3.670123560795129e-10
b'HemMar#1#scaffold_1'	120106000	120152000	273	3.047220452046392e-10	0	6.565884811926966e-10
b'HemMar#1#scaffold_1'	120152000	120198000	163	2.022567627110184e-10	0	5.541231986990758e-10
b'HemMar#1#scaffold_1'	120198000	120244000	177	7.26416894914534e-10	3.7455045892647657e-10	1.0782833309025914e-09
b'HemMar#1#scaffold_1'	120244000	120290000	386	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	120290000	120336000	172	4.3428291697086176e-10	8.24164809828043e-11	7.861493529589192e-10
b'HemMar#1#scaffold_1'	120428000	120474000	163	3.461198797448325e-10	0	6.979863157328899e-10
b'HemMar#1#scaffold_1'	120474000	120520000	118	3.785255044980557e-10	2.6659068509998252e-11	7.303919404861131e-10
b'HemMar#1#scaffold_1'	120520000	120566000	231	6.439647923661141e-10	2.9209835637805666e-10	9.958312283541715e-10
b'HemMar#1#scaffold_1'	120566000	120612000	525	0	0	3.518664359880574e-10
b'HemMar#1#scaffold_1'	120612000	120658000	212	3.857556474342036e-10	3.3889211446146134e-11	7.37622083422261e-10
b'HemMar#1#scaffold_1'	120658000	120704000	54	1.1212501026871879e-09	7.693836666991305e-10	1.4731165386752453e-09
b'HemMar#1#scaffold_1'	120704000	120750000	286	5.281034213329637e-10	1.7623698534490626e-10	8.799698573210211e-10
b'HemMar#1#scaffold_1'	120750000	120796000	314	5.057537742413101e-10	1.538873382532527e-10	8.576202102293676e-10
b'HemMar#1#scaffold_1'	120796000	120842000	261	2.567116285695074e-10	0	6.085780645575648e-10
b'HemMar#1#scaffold_1'	120842000	120888000	345	8.911386186205112e-11	0	4.4098029785010853e-10
b'HemMar#1#scaffold_1'	120888000	120934000	701	3.4939492771080083e-10	0	7.012613636988582e-10
b'HemMar#1#scaffold_1'	120934000	120980000	433	2.433387307708852e-10	0	5.952051667589426e-10
b'HemMar#1#scaffold_1'	120980000	121026000	679	0	0	3.518664359880574e-10
